name,quantity,lo,hi,verdict,note
lambda_0.8_root_1,x,0.1673814039225085905099485937449908680544,0.1679457972778673126420980082947262197589,PASS,"S1"
lambda_0.8_root_1,y,0.1604526828962737814852503820755305173869,0.1619864168754229332812418060470077554872,PASS,"S1"
lambda_0.8_root_2,x,0.1170256348245164082305354360320971906634,0.1172432980462736911068595372938282238169,PASS,"S2"
lambda_0.8_root_2,y,-0.0005212404363976172428358338590406907008249,0.0004233786958419400386229131412187696923539,PASS,"S2"
lambda_0.8_root_3,x,0.1674903606617630541974326619727286039903,0.1678350101110441237807029706475215957046,PASS,"S1"
lambda_0.8_root_3,y,-0.1616988167129285756913597549458766844095,-0.1607109083942316383713768700551243343478,PASS,"S1"
lambda_0.8_root_4,x,-0.353413604020748562968132686379787852471,-0.3496240106995235764557762322238846912084,PASS,"S1"
lambda_0.8_root_4,y,-0.001417291731147525826804271980492814157756,0.001450423904702545691124807181110887858505,PASS,"S1"
